date,name,location,photos,videos,href_url,paginated_url,year,month,season,level,page
9/23,OL OHS vs NKHS @ Sequim,"Sequim, WA",,,https://wa.milesplit.com/meets/219279-ol-ohs-vs-nkhs-sequim-2015/results,https://wa.milesplit.com/results?year=2015&month=9&season=outdoor&level=hs&page=2,2015,9,outdoor,hs,2
9/23,Rogers at Curtis,"University Place, WA",,,https://wa.milesplit.com/meets/219280-rogers-at-curtis-2015/results,https://wa.milesplit.com/results?year=2015&month=9&season=outdoor&level=hs&page=2,2015,9,outdoor,hs,2
9/23,Roosevelt / O'Dea / Holy Names,"Seattle, WA",,,https://wa.milesplit.com/meets/219281-roosevelt-odea-holy-names-2015/results,https://wa.milesplit.com/results?year=2015&month=9&season=outdoor&level=hs&page=2,2015,9,outdoor,hs,2
9/23,Tahoma vs. Kent-Meridian,"Kent, WA",,,https://wa.milesplit.com/meets/219246-tahoma-vs-kent-meridian-2015/results,https://wa.milesplit.com/results?year=2015&month=9&season=outdoor&level=hs&page=2,2015,9,outdoor,hs,2
9/23,Todd Beamer vs. Thomas Jefferson,"Federal Way, WA",,,https://wa.milesplit.com/meets/219244-todd-beamer-vs-thomas-jefferson-2015/results,https://wa.milesplit.com/results?year=2015&month=9&season=outdoor&level=hs&page=2,2015,9,outdoor,hs,2
9/23,Trico 1A hosted,"Castle Rock, WA",,,https://wa.milesplit.com/meets/219241-trico-1a-hosted-by-castle-rock-2015/results,https://wa.milesplit.com/results?year=2015&month=9&season=outdoor&level=hs&page=2,2015,9,outdoor,hs,2
9/23,Trico 1A Hosted,"Chehalis, WA",,,https://wa.milesplit.com/meets/219240-trico-1a-hosted-by-kalama-2015/results,https://wa.milesplit.com/results?year=2015&month=9&season=outdoor&level=hs&page=2,2015,9,outdoor,hs,2
9/22,District 7 1B/2B @ Wellpinit,"Wellpinit, WA",,,https://wa.milesplit.com/meets/219799-district-7-1b2b-wellpinit-2015/results,https://wa.milesplit.com/results?year=2015&month=9&season=outdoor&level=hs&page=2,2015,9,outdoor,hs,2
9/22,District 7 1B/2B at Northwest Christian,"Colbert, WA",,,https://wa.milesplit.com/meets/219158-district-7-1b2b-at-northwest-christian-2015/results,https://wa.milesplit.com/results?year=2015&month=9&season=outdoor&level=hs&page=2,2015,9,outdoor,hs,2
9/22,ECL / Nisqually League  Meet #2,"Seattle, WA",,,https://wa.milesplit.com/meets/219800-ecl-nisqually-league-xc-meet-2-2015/results,https://wa.milesplit.com/results?year=2015&month=9&season=outdoor&level=hs&page=2,2015,9,outdoor,hs,2
9/22,ECL/Nisqually Meet,"Seattle, WA",,,https://wa.milesplit.com/meets/219159-eclnisqually-meet-2015/results,https://wa.milesplit.com/results?year=2015&month=9&season=outdoor&level=hs&page=2,2015,9,outdoor,hs,2
