meet_name,meet_url,year,month,state,level,season
"GSL4 Rogers, ShadlePark, Mead, MtSpokane",https://wa.milesplit.com/meets/287391-gsl4-rogers-shadlepark-mead-mtspokane-2017/results,2017,10,WA,HS,XC
"GSL4 University, CentralValley, NorthCentral",https://wa.milesplit.com/meets/287392-gsl4-university-centralvalley-northcentral-2017/results,2017,10,WA,HS,XC
NEA #4 Chewelah/Riverside at Freeman,https://wa.milesplit.com/meets/294164-nea-4-chewelahriverside-at-freeman-2017/results,2017,10,WA,HS,XC
Nea#4 Deer Park @ Lakeside,https://wa.milesplit.com/meets/287403-nea4-deer-park-lakeside-2017/results,2017,10,WA,HS,XC
NWC Championships,https://wa.milesplit.com/meets/287405-nwc-championships-2017/results,2017,10,WA,HS,XC
OK White Conference Meet,https://wa.milesplit.com/meets/287408-ok-white-conference-meet-2017/results,2017,10,WA,HS,XC
Trico League 1A Championships,https://wa.milesplit.com/meets/287338-trico-league-1a-championships-2017/results,2017,10,WA,HS,XC
"Cascade, Cashmere @ Enchantment",https://wa.milesplit.com/meets/287250-cascade-cashmere-enchantment-2017/results,2017,10,WA,HS,XC
CBB9 League Meet #2,https://wa.milesplit.com/meets/287251-cbb9-league-meet-2-2017/results,2017,10,WA,HS,XC
NEA#4 Newport/Medical Lake/Colville,https://wa.milesplit.com/meets/287261-nea4-newportmedical-lakecolville-2017/results,2017,10,WA,HS,XC
George Fox Classic,https://or.milesplit.com/meets/293855-george-fox-cross-country-classic-2017/results,2017,10,WA,HS,XC
Lake Spokane Invitational,https://wa.milesplit.com/meets/293875-lake-spokane-invitational-2017/results,2017,10,WA,HS,XC
Wildcat Invitational,https://wa.milesplit.com/meets/293854-wildcat-invitational-2017/results,2017,10,WA,HS,XC
Frosh/Soph Classic @ Wright Park,https://wa.milesplit.com/meets/286935-30th-annual-froshsoph-classic-wright-park-2017/results,2017,10,WA,HS,XC
Oroville Invitational,https://www.milesplit.com/meets/286949-oroville-invitational-2017/results,2017,10,WA,HS,XC
CWAC League - GV/Top/Sel@Eb,https://wa.milesplit.com/meets/287014-cwac-league-gvtopseleb-2017/results,2017,10,WA,HS,XC
CWAC League - Pro/EV @ Ephrata,https://wa.milesplit.com/meets/287015-cwac-league-proev-ephrata-2017/results,2017,10,WA,HS,XC
CWAC League - Wap/Qui @ Othello,https://www.milesplit.com/meets/287016-cwac-league-wapqui-othello-2017/results,2017,10,WA,HS,XC
"Emerald Ridge, Bellarmine @ Curtis",https://wa.milesplit.com/meets/287021-emerald-ridge-bellarmine-curtis-2017/results,2017,10,WA,HS,XC
Evergreen 1A-Tenino,https://wa.milesplit.com/meets/293697-evergreen-1a-tenino-2017/results,2017,10,WA,HS,XC
GK vs. Puyallup & South Kitsap,https://wa.milesplit.com/meets/287023-gk-vs-puyallup-and-south-kitsap-2017/results,2017,10,WA,HS,XC
GSHL Middle School Districts,https://wa.milesplit.com/meets/293616-gshl-middle-school-districts-2017/results,2017,10,WA,HS,XC
Hale/Garfield/Franlklin/ING/Ballard/Roos/WS/CL/RB,https://wa.milesplit.com/meets/287026-halegarfieldfranlkliningballardrooswsclrb-2017/results,2017,10,WA,HS,XC
"Highline, Steilacoom @ North SeaTac Park",https://wa.milesplit.com/meets/287029-highline-steilacoom-north-seatac-park-2017/results,2017,10,WA,HS,XC
Lake Lap Invite,https://wa.milesplit.com/meets/286993-lake-lap-invite-2017/results,2017,10,WA,HS,XC
Lake Washington @ Juanita,https://wa.milesplit.com/meets/287033-lake-washington-juanita-2017/results,2017,10,WA,HS,XC
Lindbergh @ Foss,https://wa.milesplit.com/meets/293699-lindbergh-foss-2017/results,2017,10,WA,HS,XC
Nisqually/Emerald City Meet,https://wa.milesplit.com/meets/293617-nisquallyemerald-city-meet-2017/results,2017,10,WA,HS,XC
"Orting, Tyee @ Clover Park",https://wa.milesplit.com/meets/293700-orting-tyee-clover-park-2017/results,2017,10,WA,HS,XC
Pre-Salmon Race,https://wa.milesplit.com/meets/287045-pre-salmon-race-2017/results,2017,10,WA,HS,XC
"Renton, Eatonville, River Ridge @ Coulon",https://wa.milesplit.com/meets/287046-renton-eatonville-river-ridge-coulon-2017/results,2017,10,WA,HS,XC
"SCAC #3@Wahluke vs. Granger, La Salle",https://www.milesplit.com/meets/293701-scac-3wahluke-vs-granger-la-salle-2017/results,2017,10,WA,HS,XC
"SCAC#3@CollegePlace vs. Connell, Naches, Zillah",https://wa.milesplit.com/meets/287049-scac3collegeplace-vs-connell-naches-zillah-2017/results,2017,10,WA,HS,XC
"SCAC#3@Goldendale vs. Cle Elum, Highland, Ki-Be, Royal",https://wa.milesplit.com/meets/287050-scac3goldendale-vs-cle-elum-highland-ki-be-royal-2017/results,2017,10,WA,HS,XC
Skagit County Championships,https://wa.milesplit.com/meets/287054-skagit-county-championships-2017/results,2017,10,WA,HS,XC
All City Championship,https://wa.milesplit.com/meets/286835-all-city-championship-2017/results,2017,10,WA,HS,XC
BB/LS/HNA/OD/Prep/EC/Bainbridge,https://wa.milesplit.com/meets/286838-bblshnaodprepecbainbridge-2017/results,2017,10,WA,HS,XC
Bellevue vs. Interlake & Liberty,https://wa.milesplit.com/meets/286839-bellevue-vs-interlake-and-liberty-2017/results,2017,10,WA,HS,XC
Black Hills @ Tumwater,https://wa.milesplit.com/meets/286840-black-hills-tumwater-2017/results,2017,10,WA,HS,XC
"Bremerton, Kingston, Olympic",https://wa.milesplit.com/meets/293452-bremerton-kingston-olympic-2017/results,2017,10,WA,HS,XC
Cascade Conference Meet #4,https://wa.milesplit.com/meets/293449-cascade-conference-meet-4-2017/results,2017,10,WA,HS,XC
Cheney V WV-GNL Meet,https://www.milesplit.com/meets/286844-cheney-v-wv-gnl-meet-2017/results,2017,10,WA,HS,XC
Decatur @ Auburn Mountainview,https://wa.milesplit.com/meets/286846-decatur-auburn-mountainview-2017/results,2017,10,WA,HS,XC
Edmonds District Championship,https://wa.milesplit.com/meets/293447-edmonds-district-xc-championship-2017/results,2017,10,WA,HS,XC
GNL Pullman @ East Valley,https://wa.milesplit.com/meets/293585-gnl-pullman-east-valley-2017/results,2017,10,WA,HS,XC
"GSHL @WDLD w/ RAL, MMOR",https://wa.milesplit.com/meets/286851-gshl-wdld-w-ral-mmor-2017/results,2017,10,WA,HS,XC
"Hazen, Mt. Rainier @ Kentwood",https://wa.milesplit.com/meets/286852-hazen-mt-rainier-kentwood-2017/results,2017,10,WA,HS,XC
Kentridge @ Kentlake,https://www.milesplit.com/meets/286857-kentridge-kentlake-2017/results,2017,10,WA,HS,XC
MCC League Meet #2,https://wa.milesplit.com/meets/286860-mcc-league-meet-2-2017/results,2017,10,WA,HS,XC
"NEA #3 Newport, Deer Park, @ Riverside",https://wa.milesplit.com/meets/286872-nea-3-newport-deer-park-riverside-2017/results,2017,10,WA,HS,XC
NEA#3 Chewelah/Medical Lake @ Lakeside,https://wa.milesplit.com/meets/286871-nea3-chewelahmedical-lake-lakeside-2017/results,2017,10,WA,HS,XC
OL SHS vs KSS @ Port Angeles,https://wa.milesplit.com/meets/286879-ol-shs-vs-kss-port-angeles-2017/results,2017,10,WA,HS,XC
Rochester@Aberdeen,https://wa.milesplit.com/meets/286885-rochesteraberdeen-2017/results,2017,10,WA,HS,XC
"Sammamish, Mercer Island, @ Redmond",https://wa.milesplit.com/meets/286886-sammamish-mercer-island-redmond-2017/results,2017,10,WA,HS,XC
Seatac meet #5,https://wa.milesplit.com/meets/286887-seatac-meet-5-2017/results,2017,10,WA,HS,XC
"Spanaway Lake, Bonney Lake, Bethel @ Lakes",https://wa.milesplit.com/meets/286890-spanaway-lake-bonney-lake-bethel-lakes-2017/results,2017,10,WA,HS,XC
SSC Meet @Capital,https://wa.milesplit.com/meets/286891-ssc-meet-capital-2017/results,2017,10,WA,HS,XC
"Sumner, Olympia @ Rogers",https://wa.milesplit.com/meets/293547-sumner-olympia-rogers-2017/results,2017,10,WA,HS,XC
"Tahoma, Kennedy @ Kent-Meridian",https://wa.milesplit.com/meets/286892-tahoma-kennedy-kent-meridian-2017/results,2017,10,WA,HS,XC
"Todd Beamer, Thomas Jefferson @ Auburn Riverside",https://wa.milesplit.com/meets/286894-todd-beamer-thomas-jefferson-auburn-riverside-2017/results,2017,10,WA,HS,XC
Trico (White Salmon @ Stevenson),https://wa.milesplit.com/meets/286895-trico-white-salmon-stevenson-2017/results,2017,10,WA,HS,XC
Trico League (King's Way),https://wa.milesplit.com/meets/286896-trico-league-kings-way-2017/results,2017,10,WA,HS,XC
W.F. West @ Centralia,https://wa.milesplit.com/meets/286898-wf-west-centralia-2017/results,2017,10,WA,HS,XC
Camas vs. Union,https://wa.milesplit.com/meets/286470-camas-vs-union-2017/results,2017,10,WA,HS,XC
"Dist. 7 1B,2B League Meet",https://www.milesplit.com/meets/286478-dist-7-1b2b-league-meet-2017/results,2017,10,WA,HS,XC
"Dist.7 1B, 2B League Meet #4 @Kettle Falls",https://www.milesplit.com/meets/286479-dist7-1b-2b-league-meet-4-kettle-falls-2017/results,2017,10,WA,HS,XC
Ft. Vancouver + Kelso vs Evergreen,https://wa.milesplit.com/meets/293442-ft-vancouver-kelso-vs-evergreen-2017/results,2017,10,WA,HS,XC
JW Black Lake XC @ Ilwaco,https://wa.milesplit.com/meets/286494-jw-black-lake-xc-ilwaco-2017/results,2017,10,WA,HS,XC
NEA#3 Colville/Freeman,https://wa.milesplit.com/meets/286505-nea3-colvillefreeman-2017/results,2017,10,WA,HS,XC
"Prairie, Mt. View @ HBay",https://wa.milesplit.com/meets/286515-prairie-mt-view-hbay-2017/results,2017,10,WA,HS,XC
"Battle Ground, Skyview @ Heritage",https://wa.milesplit.com/meets/286462-battle-ground-skyview-heritage-2017/results,2017,10,WA,HS,XC
Bill Kehoe Invitational,https://wa.milesplit.com/meets/286176-bill-kehoe-invitational-2017/results,2017,10,WA,HS,XC
Grizzly Alumni Invitational,https://wa.milesplit.com/meets/286207-grizzly-alumni-invitational-2017/results,2017,10,WA,HS,XC
Harvest Classic,https://wa.milesplit.com/meets/286209-harvest-classic-2017/results,2017,10,WA,HS,XC
Leavenworth Invitational,https://wa.milesplit.com/meets/286222-leavenworth-invitational-2017/results,2017,10,WA,HS,XC
Nike Hole in the Wall Invitational,https://wa.milesplit.com/meets/286225-nike-hole-in-the-wall-invitational-2017/results,2017,10,WA,HS,XC
Richland Invitational,https://wa.milesplit.com/meets/286223-richland-invitational-2017/results,2017,10,WA,HS,XC
Cascade Conference Meet 3,https://wa.milesplit.com/meets/286115-cascade-conference-meet-3-2017/results,2017,10,WA,HS,XC
CWAC League - Oth/Eb@EV,https://wa.milesplit.com/meets/286060-cwac-league-othebev-2017/results,2017,10,WA,HS,XC
EWAC League Meet #1,https://wa.milesplit.com/meets/293037-ewac-league-meet-1-2017/results,2017,10,WA,HS,XC
"Fife, Lindbergh @ Washington",https://wa.milesplit.com/meets/286070-fife-lindbergh-washington-2017/results,2017,10,WA,HS,XC
Foster at Evergreen,https://wa.milesplit.com/meets/292983-foster-at-evergreen-2017/results,2017,10,WA,HS,XC
"Franklin Pierce, Foss @ White River",https://wa.milesplit.com/meets/286071-franklin-pierce-foss-white-river-2017/results,2017,10,WA,HS,XC
HNA/O'Dea/Ballard/Garfield/WS,https://wa.milesplit.com/meets/286075-hnaodeaballardgarfieldws-2017/results,2017,10,WA,HS,XC
"Newport, Woodinville @ Inglemoor",https://wa.milesplit.com/meets/286103-newport-woodinville-inglemoor-2017/results,2017,10,WA,HS,XC
"NWC BHS, MBHS @ Lynden",https://wa.milesplit.com/meets/286104-nwc-bhs-mbhs-lynden-2017/results,2017,10,WA,HS,XC
"Renton, Tyee, Highline @ Phillip Arnold Park",https://wa.milesplit.com/meets/286107-renton-tyee-highline-phillip-arnold-park-2017/results,2017,10,WA,HS,XC
Roosv/BB/RB,https://wa.milesplit.com/meets/286108-roosvbbrb-2017/results,2017,10,WA,HS,XC
"SCAC # 2 @ Granger HS W/ Granger, Cle Elum-Roslyn, Highland, Nac",https://wa.milesplit.com/meets/293038-scac-2-granger-hs-w-granger-cle-elum-roslyn-highland-nac-2017/results,2017,10,WA,HS,XC
"SCAC #2 @ Benton City vs. Wahluke, College Place",https://wa.milesplit.com/meets/286110-scac-2-benton-city-vs-wahluke-college-place-2017/results,2017,10,WA,HS,XC
"SCAC#2 @ Zillah w/ Connell, Goldendale, LaSalle, Royal",https://wa.milesplit.com/meets/286111-scac2-zillah-w-connell-goldendale-lasalle-royal-2017/results,2017,10,WA,HS,XC
SE/WA @Ephrata,https://wa.milesplit.com/meets/286112-sewa-ephrata-2017/results,2017,10,WA,HS,XC
"Steilacoom, Eatonville @Orting",https://wa.milesplit.com/meets/293039-steilacoom-eatonville-orting-2017/results,2017,10,WA,HS,XC
"Auburn Mountainview, Thomas Jefferson @ Federal Way",https://wa.milesplit.com/meets/285897-auburn-mountainview-thomas-jefferson-federal-way-2017/results,2017,10,WA,HS,XC
Bellevue vs. Juanita & Mercer Island,https://wa.milesplit.com/meets/285899-bellevue-vs-juanita-and-mercer-island-2017/results,2017,10,WA,HS,XC
Blum Invitational,https://www.milesplit.com/meets/285900-blum-invitational-2017/results,2017,10,WA,HS,XC
"Cascade, Mariner, Mt. Vernon, Oak Harbor @ Arlington",https://wa.milesplit.com/meets/285905-cascade-mariner-mt-vernon-oak-harbor-arlington-2017/results,2017,10,WA,HS,XC
Centralia @ Rochester,https://wa.milesplit.com/meets/292898-centralia-rochester-2017/results,2017,10,WA,HS,XC
Chief Sealth and Eastside Cathlic Dual,https://wa.milesplit.com/meets/292969-chief-sealth-and-eastside-cathlic-dual-2017/results,2017,10,WA,HS,XC
Chief Sealth and Eastside Catholic,https://wa.milesplit.com/meets/292965-chief-sealth-and-eastside-catholic-2017/results,2017,10,WA,HS,XC
"Edmonds Woodway, Lake Stevens @ Everett",https://wa.milesplit.com/meets/292968-edmonds-woodway-lake-stevens-everett-2017/results,2017,10,WA,HS,XC
"Franklin,Hale,Lake,Clev",https://wa.milesplit.com/meets/285916-franklinhalelakeclev-2017/results,2017,10,WA,HS,XC
GNL League Cheney @ Pullman,https://wa.milesplit.com/meets/285917-gnl-league-cheney-pullman-2017/results,2017,10,WA,HS,XC
GNL West Valley vs. Clarkston,https://wa.milesplit.com/meets/285918-gnl-west-valley-vs-clarkston-2017/results,2017,10,WA,HS,XC
GSHL @Hockinson w/Ridgefield,https://wa.milesplit.com/meets/285919-gshl-hockinson-wridgefield-2017/results,2017,10,WA,HS,XC
"GSHL @WASHOUGAL w/MM, Col Riv",https://www.milesplit.com/meets/285920-gshl-washougal-wmm-col-riv-2017/results,2017,10,WA,HS,XC
"GSL3 Mead, Lewis&Clark, CentralValley",https://wa.milesplit.com/meets/285921-gsl3-mead-lewisandclark-centralvalley-2017/results,2017,10,WA,HS,XC
"GSL3 ShadlePark, Rogers, Ferris, NorthCentral",https://wa.milesplit.com/meets/285922-gsl3-shadlepark-rogers-ferris-northcentral-2017/results,2017,10,WA,HS,XC
"GSL3 University, GonzagaPrep, MtSpokane",https://wa.milesplit.com/meets/285923-gsl3-university-gonzagaprep-mtspokane-2017/results,2017,10,WA,HS,XC
"Kennedy Catholic, Kentlake @ Mount Rainier",https://www.milesplit.com/meets/285928-kennedy-catholic-kentlake-mount-rainier-2017/results,2017,10,WA,HS,XC
"Kent-Meridian, Kentwood @ Kentridge",https://wa.milesplit.com/meets/285929-kent-meridian-kentwood-kentridge-2017/results,2017,10,WA,HS,XC
Kingston & Port Townsend @ Klahowya,https://wa.milesplit.com/meets/285930-kingston-and-port-townsend-klahowya-2017/results,2017,10,WA,HS,XC
"LW, Sammamish @ Interlake",https://wa.milesplit.com/meets/285931-lw-sammamish-interlake-2017/results,2017,10,WA,HS,XC
Narrows Twilight,https://wa.milesplit.com/meets/292966-narrows-twilight-2017/results,2017,10,WA,HS,XC
NEA #2 Lakeside/Newport @ Freeman,https://www.milesplit.com/meets/292967-nea-2-lakesidenewport-freeman-2017/results,2017,10,WA,HS,XC
NEA#2 Chewelah/Colville/Deer Park,https://wa.milesplit.com/meets/285945-nea2-chewelahcolvilledeer-park-2017/results,2017,10,WA,HS,XC
NEA#2 Riverside @ Medical Lake,https://wa.milesplit.com/meets/285946-nea2-riverside-medical-lake-2017/results,2017,10,WA,HS,XC
"NWC: Anacortes, Ferndale, Sedro Woolley @ Lynden Christian",https://wa.milesplit.com/meets/285948-nwc-anacortes-ferndale-sedro-woolley-lynden-christian-2017/results,2017,10,WA,HS,XC
"NWC: Blaine, Lakewood, Meridian @ B-E",https://wa.milesplit.com/meets/285949-nwc-blaine-lakewood-meridian-b-e-2017/results,2017,10,WA,HS,XC
NWC: NV & Squalicum @ Sehome,https://wa.milesplit.com/meets/292905-nwc-nv-and-squalicum-sehome-2017/results,2017,10,WA,HS,XC
OL NMHS vs BHS @ Sequim,https://wa.milesplit.com/meets/285953-ol-nmhs-vs-bhs-sequim-2017/results,2017,10,WA,HS,XC
OL PAHS vs OHS @ NKHS,https://wa.milesplit.com/meets/285954-ol-pahs-vs-ohs-nkhs-2017/results,2017,10,WA,HS,XC
Omak Invitational,https://wa.milesplit.com/meets/285955-omak-invitational-2017/results,2017,10,WA,HS,XC
SeaTac League Meet #4,https://wa.milesplit.com/meets/285963-seatac-league-meet-4-2017/results,2017,10,WA,HS,XC
Shelton Home 5K,https://www.milesplit.com/meets/285964-shelton-home-5k-2017/results,2017,10,WA,HS,XC
"Shorecrest, Shorewood, MtLk Terrace @ Marysville-Pilchuck",https://wa.milesplit.com/meets/292904-shorecrest-shorewood-mtlk-terrace-marysville-pilchuck-2017/results,2017,10,WA,HS,XC
"Spanaway Lake, Wilson @ Lakes",https://wa.milesplit.com/meets/292971-spanaway-lake-wilson-lakes-2017/results,2017,10,WA,HS,XC
Tahoma @ Hazen,https://wa.milesplit.com/meets/292972-tahoma-hazen-2017/results,2017,10,WA,HS,XC
Todd Beamer @ Auburn,https://wa.milesplit.com/meets/285974-todd-beamer-auburn-2017/results,2017,10,WA,HS,XC
"Tumwater, Aberdeen @Aberdeen",https://wa.milesplit.com/meets/285977-tumwater-aberdeen-aberdeen-2017/results,2017,10,WA,HS,XC
W.F. West @ Black Hills,https://www.milesplit.com/meets/285980-wf-west-black-hills-2017/results,2017,10,WA,HS,XC
1B/2B District IV Central League Meet @ Onalaska,https://wa.milesplit.com/meets/285843-1b2b-district-iv-central-league-meet-onalaska-2017/results,2017,10,WA,HS,XC
Central 2B @Rainier,https://wa.milesplit.com/meets/285814-central-2b-rainier-2017/results,2017,10,WA,HS,XC
District 7 1B/2B League Meet #3,https://wa.milesplit.com/meets/285822-district-7-1b2b-league-meet-3-2017/results,2017,10,WA,HS,XC
Nisqually League Meet #2,https://wa.milesplit.com/meets/292880-nisqually-league-meet-2-2017/results,2017,10,WA,HS,XC
Redmond @ Liberty,https://wa.milesplit.com/meets/285846-redmond-liberty-2017/results,2017,10,WA,HS,XC
Sumner @ Bonney Lake,https://wa.milesplit.com/meets/292804-sumner-bonney-lake-2017/results,2017,10,WA,HS,XC
Border Clash,https://or.milesplit.com/meets/295933-border-clash-2017/results,2017,11,WA,HS,XC
Cross Country Coaches National Youth Championships,https://ky.milesplit.com/meets/285452-cross-country-coaches-national-youth-championships-2017/results,2017,11,WA,HS,XC
NACA Cross-Country Championships,https://tn.milesplit.com/meets/289250-naca-cross-country-championships-2017/results,2017,11,WA,HS,XC
Nike Cross Nationals Northwest Regional,https://www.milesplit.com/meets/295195-nike-cross-nationals-northwest-regional-2017/results,2017,11,WA,HS,XC
WIAA State Championship,https://wa.milesplit.com/meets/295074-wiaa-state-championship-2017/results,2017,11,WA,HS,XC
Hanford Jamboree,https://wa.milesplit.com/meets/328340-hanford-jamboree-2018/results,2018,8,WA,HS,XC
CAN-AM Invitational,https://wa.milesplit.com/meets/331018-can-am-invitational-2018/results,2018,9,WA,HS,XC
Curtis Invitational,https://wa.milesplit.com/meets/331048-curtis-invitational-2018/results,2018,9,WA,HS,XC
Montesano Mark Lyle Invitational,https://wa.milesplit.com/meets/331030-montesano-mark-lyle-invitational-2018/results,2018,9,WA,HS,XC
Mountain West Classic,https://mt.milesplit.com/meets/331062-mountain-west-classic-2018/results,2018,9,WA,HS,XC
Nike Portland XC Invite,https://or.milesplit.com/meets/327849-nike-portland-xc-invite-2018/results,2018,9,WA,HS,XC
Pasco Bulldog Invite,https://wa.milesplit.com/meets/331026-pasco-bulldog-invite-2018/results,2018,9,WA,HS,XC
Sunfair Invitational,https://wa.milesplit.com/meets/331039-sunfair-invitational-2018/results,2018,9,WA,HS,XC
Toutle Lake Invitational,https://wa.milesplit.com/meets/331032-toutle-lake-invitational-2018/results,2018,9,WA,HS,XC
Twilight Invitational,https://wa.milesplit.com/meets/331041-twilight-invitational-2018/results,2018,9,WA,HS,XC
"Hale / HNA,O'DEA / Sea Prep",https://wa.milesplit.com/meets/330820-hale-hnaodea-sea-prep-2018/results,2018,9,WA,HS,XC
"Monroe, Marysville Getchell @ Cedarcrest / McCormick Park",https://or.milesplit.com/meets/330821-monroe-marysville-getchell-cedarcrest-mccormick-park-2018/results,2018,9,WA,HS,XC
"SCAC #1 @ Granger vs. Highland, Wahluke, Royal",https://wa.milesplit.com/meets/330824-scac-1-granger-vs-highland-wahluke-royal-2018/results,2018,9,WA,HS,XC
"Arlington, Edmonds-Woodway, Snohomish @ Everett",https://wa.milesplit.com/meets/331624-arlington-edmonds-woodway-snohomish-everett-2018/results,2018,9,WA,HS,XC
Bainbridge Meet,https://wa.milesplit.com/meets/330661-bainbridge-meet-2018/results,2018,9,WA,HS,XC
GNL Cheney @ Clarkston,https://wa.milesplit.com/meets/330737-gnl-cheney-clarkston-2018/results,2018,9,WA,HS,XC
GNL League Meet- WV vs EV,https://wa.milesplit.com/meets/330739-gnl-league-meet-wv-vs-ev-2018/results,2018,9,WA,HS,XC
Graham-Kapowsin @ Puyallup,https://wa.milesplit.com/meets/331626-graham-kapowsin-puyallup-2018/results,2018,9,WA,HS,XC
"GSHL 2A Hockinson, RA Long @ Columbia River",https://wa.milesplit.com/meets/330742-gshl-2a-hockinson-ra-long-columbia-river-2018/results,2018,9,WA,HS,XC
GSHL 2A Washougal @ Ridge,https://wa.milesplit.com/meets/330743-gshl-2a-washougal-ridge-2018/results,2018,9,WA,HS,XC
"IMG, ROOS, CLEV, CS, RB, WS",https://wa.milesplit.com/meets/330665-img-roos-clev-cs-rb-ws-2018/results,2018,9,WA,HS,XC
Metro League / Olympic League,https://wa.milesplit.com/meets/330670-metro-league-xc-olympic-league-xc-2018/results,2018,9,WA,HS,XC
NEA #1 Deer Park/Newport @ Freeman,https://www.milesplit.com/meets/330748-nea-1-deer-parknewport-freeman-2018/results,2018,9,WA,HS,XC
OL Klahowya Triangular,https://wa.milesplit.com/meets/330749-ol-klahowya-triangular-2018/results,2018,9,WA,HS,XC
OL PTHS & BHS @ Port Angeles (Lincoln Park),https://wa.milesplit.com/meets/330673-ol-pths-and-bhs-port-angeles-lincoln-park-2018/results,2018,9,WA,HS,XC
Seatac League 3,https://wa.milesplit.com/meets/330785-seatac-league-3-2018/results,2018,9,WA,HS,XC
Trico League Meet - White Salmon,https://wa.milesplit.com/meets/330729-trico-league-meet-white-salmon-2018/results,2018,9,WA,HS,XC
2B Central @ Rainbow Park,https://wa.milesplit.com/meets/330536-2b-central-rainbow-park-2018/results,2018,9,WA,HS,XC
Bonney Lake @ Sumner,https://wa.milesplit.com/meets/330545-bonney-lake-sumner-2018/results,2018,9,WA,HS,XC
Emerald City League Meet 3,https://www.milesplit.com/meets/330523-emerald-city-league-meet-3-2018/results,2018,9,WA,HS,XC
Harriers at the Beach,https://wa.milesplit.com/meets/330540-harriers-at-the-beach-2018/results,2018,9,WA,HS,XC
Hudson's Bay / Mountain View @ Prairie,https://wa.milesplit.com/meets/330564-hudsons-bay-mountain-view-prairie-2018/results,2018,9,WA,HS,XC
Kelso Triangular,https://wa.milesplit.com/meets/330561-kelso-triangular-2018/results,2018,9,WA,HS,XC
NE 1B/2B League Meet @ Kettle Falls,https://www.milesplit.com/meets/330565-ne-1b2b-league-meet-kettle-falls-2018/results,2018,9,WA,HS,XC
NEA #1 Riverside & Lakeside @ Colville,https://wa.milesplit.com/meets/330559-nea-1-riverside-and-lakeside-colville-2018/results,2018,9,WA,HS,XC
North Thurston Ramrock,https://wa.milesplit.com/meets/330541-north-thurston-ramrock-2018/results,2018,9,WA,HS,XC
Skyview vs Battle Ground & Heritage,https://www.milesplit.com/meets/330566-skyview-vs-battle-ground-and-heritage-2018/results,2018,9,WA,HS,XC
Bellevue Invitational,https://wa.milesplit.com/meets/330261-bellevue-invitational-2018/results,2018,9,WA,HS,XC
Connell Invitational,https://wa.milesplit.com/meets/330581-connell-invitational-2018/results,2018,9,WA,HS,XC
King's Crossing Invitational,https://wa.milesplit.com/meets/330295-kings-crossing-invitational-2018/results,2018,9,WA,HS,XC
Mount Baker Invitational,https://wa.milesplit.com/meets/330457-mount-baker-invitational-2018/results,2018,9,WA,HS,XC
Nike Battle for the 509,https://wa.milesplit.com/meets/330311-nike-battle-for-the-509-2018/results,2018,9,WA,HS,XC
Wenatchee XC Invitational,https://wa.milesplit.com/meets/330316-wenatchee-xc-invitational-2018/results,2018,9,WA,HS,XC
Bob Firman Invitational,https://www.milesplit.com/meets/303755-bob-firman-invitational-2018/results,2018,9,WA,HS,XC
"Jackson, Stanwood @ Oak Harbor",https://wa.milesplit.com/meets/330178-jackson-stanwood-oak-harbor-2018/results,2018,9,WA,HS,XC
Puyallup All City Meet @ PLU,https://wa.milesplit.com/meets/330159-puyallup-all-city-meet-plu-2018/results,2018,9,WA,HS,XC
"Archbishop Murphy, Marysville-Pilchuck, Lake Stevens @ EW",https://wa.milesplit.com/meets/330076-archbishop-murphy-marysville-pilchuck-lake-stevens-ew-2018/results,2018,9,WA,HS,XC
Curtis at South Kitsap,https://wa.milesplit.com/meets/330091-curtis-at-south-kitsap-2018/results,2018,9,WA,HS,XC
CWAC League-GV/Qui/Top @ East Valley,https://wa.milesplit.com/meets/330083-cwac-league-gvquitop-east-valley-2018/results,2018,9,WA,HS,XC
CWAC Prosser & Wapato @ Ellensburg,https://wa.milesplit.com/meets/330161-cwac-prosser-and-wapato-ellensburg-2018/results,2018,9,WA,HS,XC
CWAC: Oth/Sel @ Ephrata,https://wa.milesplit.com/meets/330085-cwac-othsel-ephrata-2018/results,2018,9,WA,HS,XC
"Eatonville,Steilacoom, Washington@ Tyee",https://wa.milesplit.com/meets/330603-eatonvillesteilacoom-washington-tyee-2018/results,2018,9,WA,HS,XC
Fife/Foss/Foster @ Franklin Pierce,https://wa.milesplit.com/meets/330115-fifefossfoster-franklin-pierce-2018/results,2018,9,WA,HS,XC
"Highline, Orting, Renton, Clover Park @ Ft steil",https://wa.milesplit.com/meets/330158-highline-orting-renton-clover-park-ft-steil-2018/results,2018,9,WA,HS,XC
"Kamiak, Mountlake Terrace, MGHS @ Snohomish",https://wa.milesplit.com/meets/330179-kamiak-mountlake-terrace-mghs-snohomish-2018/results,2018,9,WA,HS,XC
Lindbergh Classic,https://www.milesplit.com/meets/330077-lindbergh-classic-2018/results,2018,9,WA,HS,XC
Monroe / Mt. Vernon / Lynnwood at Mariner,https://wa.milesplit.com/meets/330060-monroe-mt-vernon-lynnwood-at-mariner-2018/results,2018,9,WA,HS,XC
Olympia at Bellarmine,https://wa.milesplit.com/meets/330070-olympia-at-bellarmine-2018/results,2018,9,WA,HS,XC
Roosevelt/Clev/Lakeside/Prep/Bainbridge/CS/RB,https://wa.milesplit.com/meets/330072-rooseveltclevlakesideprepbainbridgecsrb-2018/results,2018,9,WA,HS,XC
