race_id,url,table_index,table_type,row_count,assigned_parser,detector_score
,https://wa.milesplit.com/meets/373118-gsl-4-at-shadle-2019/results,8,individual,23,katie_fallback,0.9
,https://wa.milesplit.com/meets/373118-gsl-4-at-shadle-2019/results,9,team,3,katie_fallback,0.9
,https://wa.milesplit.com/meets/246715-stevensonwhite-salmon-duel-2016/results,,no_tables,0,katie_fallback,0.0
,https://wa.milesplit.com/meets/254307-sea-tac-league-meet-4-2016/results,1,individual,22,katie_fallback,0.9
,https://wa.milesplit.com/meets/254307-sea-tac-league-meet-4-2016/results,2,team,3,katie_fallback,0.9
,https://wa.milesplit.com/meets/254307-sea-tac-league-meet-4-2016/results,3,individual,6,katie_fallback,0.9
,https://wa.milesplit.com/meets/221027-gsl4-ferris-lc-2015/results,1,individual,62,katie_fallback,0.9
,https://wa.milesplit.com/meets/221027-gsl4-ferris-lc-2015/results,2,team,2,katie_fallback,0.9
,https://wa.milesplit.com/meets/221027-gsl4-ferris-lc-2015/results,3,individual,53,katie_fallback,0.9
,https://wa.milesplit.com/meets/221027-gsl4-ferris-lc-2015/results,4,team,2,katie_fallback,0.9
,https://wa.milesplit.com/meets/331048-curtis-invitational-2018/results,1,individual,547,katie_fallback,0.9
,https://wa.milesplit.com/meets/331048-curtis-invitational-2018/results,2,team,36,katie_fallback,0.9
,https://wa.milesplit.com/meets/331048-curtis-invitational-2018/results,3,individual,280,katie_fallback,0.9
,https://wa.milesplit.com/meets/331048-curtis-invitational-2018/results,4,team,37,katie_fallback,0.9
,https://wa.milesplit.com/meets/331048-curtis-invitational-2018/results,5,individual,309,katie_fallback,0.9
,https://wa.milesplit.com/meets/331048-curtis-invitational-2018/results,6,team,25,katie_fallback,0.9
,https://wa.milesplit.com/meets/331048-curtis-invitational-2018/results,7,individual,221,katie_fallback,0.9
,https://wa.milesplit.com/meets/331048-curtis-invitational-2018/results,8,team,28,katie_fallback,0.9
,https://wa.milesplit.com/meets/216945-cascade-conference-preview-2015/results,1,individual,111,katie_fallback,0.9
,https://wa.milesplit.com/meets/216945-cascade-conference-preview-2015/results,2,team,8,katie_fallback,0.9
,https://wa.milesplit.com/meets/216945-cascade-conference-preview-2015/results,3,individual,51,katie_fallback,0.9
,https://wa.milesplit.com/meets/216945-cascade-conference-preview-2015/results,4,team,5,katie_fallback,0.9
,https://wa.milesplit.com/meets/256378-1b2b-district-7-and-9-regional-2016/results,,no_tables,0,katie_fallback,0.0
,https://mt.milesplit.com/meets/370197-mountain-west-classic-2019/results,,no_tables,0,katie_fallback,0.0
,https://wa.milesplit.com/meets/253019-gnl-league-meet-wv-vs-ev-2016/results,,no_tables,0,katie_fallback,0.0
,https://wa.milesplit.com/meets/332477-nea-3-lakeside-newport-2018/results,1,individual,13,katie_fallback,0.9
,https://wa.milesplit.com/meets/332477-nea-3-lakeside-newport-2018/results,2,team,2,katie_fallback,0.9
,https://wa.milesplit.com/meets/332477-nea-3-lakeside-newport-2018/results,3,individual,22,katie_fallback,0.9
,https://wa.milesplit.com/meets/332477-nea-3-lakeside-newport-2018/results,4,team,2,katie_fallback,0.9
,https://wa.milesplit.com/meets/332477-nea-3-lakeside-newport-2018/results,5,individual,13,katie_fallback,0.9
,https://wa.milesplit.com/meets/332477-nea-3-lakeside-newport-2018/results,6,team,2,katie_fallback,0.9
,https://wa.milesplit.com/meets/285977-tumwater-aberdeen-aberdeen-2017/results,1,individual,45,katie_fallback,0.9
,https://wa.milesplit.com/meets/285977-tumwater-aberdeen-aberdeen-2017/results,2,team,3,katie_fallback,0.9
,https://wa.milesplit.com/meets/285977-tumwater-aberdeen-aberdeen-2017/results,3,individual,26,katie_fallback,0.9
,https://wa.milesplit.com/meets/285977-tumwater-aberdeen-aberdeen-2017/results,4,team,2,katie_fallback,0.9
,https://wa.milesplit.com/meets/253009-ol-port-townsend-sequim-olympic-2016/results,,no_tables,0,katie_fallback,0.0
,https://wa.milesplit.com/meets/222658-district-4-1a2a-championships-2015/results,,no_tables,0,katie_fallback,0.0
,https://wa.milesplit.com/meets/330824-scac-1-granger-vs-highland-wahluke-royal-2018/results,1,individual,51,katie_fallback,0.9
,https://wa.milesplit.com/meets/330824-scac-1-granger-vs-highland-wahluke-royal-2018/results,2,team,4,katie_fallback,0.9
,https://wa.milesplit.com/meets/330824-scac-1-granger-vs-highland-wahluke-royal-2018/results,3,individual,17,katie_fallback,0.9
,https://wa.milesplit.com/meets/330824-scac-1-granger-vs-highland-wahluke-royal-2018/results,4,team,1,katie_fallback,0.9
,https://www.milesplit.com/meets/364932-2019-world-para-athletics-junior-championships-2019/results,,no_tables,0,katie_fallback,0.0
,https://www.milesplit.com/meets/328827-wilbur-creston-jamboree-2018/results,,no_tables,0,katie_fallback,0.0
,https://wa.milesplit.com/meets/218452-sehome-quad-2015/results,1,individual,83,katie_fallback,0.9
,https://wa.milesplit.com/meets/218452-sehome-quad-2015/results,2,team,4,katie_fallback,0.9
,https://wa.milesplit.com/meets/218452-sehome-quad-2015/results,3,individual,72,katie_fallback,0.9
,https://wa.milesplit.com/meets/218452-sehome-quad-2015/results,4,team,4,katie_fallback,0.9
,https://wa.milesplit.com/meets/246752-white-river-franklin-pierce-foss-2016/results,1,individual,52,katie_fallback,0.9
,https://wa.milesplit.com/meets/246752-white-river-franklin-pierce-foss-2016/results,2,team,3,katie_fallback,0.9
,https://wa.milesplit.com/meets/246752-white-river-franklin-pierce-foss-2016/results,3,individual,38,katie_fallback,0.9
,https://wa.milesplit.com/meets/246752-white-river-franklin-pierce-foss-2016/results,4,team,3,katie_fallback,0.9
,https://wa.milesplit.com/meets/246730-lake-washington-liberty-2016/results,,no_tables,0,katie_fallback,0.0
,https://wa.milesplit.com/meets/246551-skagit-county-championships-2016/results,,no_tables,0,katie_fallback,0.0
