race_id,url,table_index,table_type,row_count,assigned_parser,detector_score
544346,https://wa.milesplit.com/meets/292101-nike-battle-for-the-509-2017/results/544346/formatted/,1,individual,87,katie_fallback,0.9
544346,https://wa.milesplit.com/meets/292101-nike-battle-for-the-509-2017/results/544346/formatted/,2,team,5,katie_fallback,0.9
544346,https://wa.milesplit.com/meets/292101-nike-battle-for-the-509-2017/results/544346/formatted/,3,individual,40,katie_fallback,0.9
544346,https://wa.milesplit.com/meets/292101-nike-battle-for-the-509-2017/results/544346/formatted/,4,team,2,katie_fallback,0.9
544347,https://wa.milesplit.com/meets/292101-nike-battle-for-the-509-2017/results/544347/formatted/,1,individual,174,katie_fallback,0.9
544347,https://wa.milesplit.com/meets/292101-nike-battle-for-the-509-2017/results/544347/formatted/,2,team,15,katie_fallback,0.9
544347,https://wa.milesplit.com/meets/292101-nike-battle-for-the-509-2017/results/544347/formatted/,3,individual,83,katie_fallback,0.9
544347,https://wa.milesplit.com/meets/292101-nike-battle-for-the-509-2017/results/544347/formatted/,4,team,7,katie_fallback,0.9
544348,https://wa.milesplit.com/meets/292101-nike-battle-for-the-509-2017/results/544348/formatted/,1,individual,2,katie_fallback,0.9
544348,https://wa.milesplit.com/meets/292101-nike-battle-for-the-509-2017/results/544348/formatted/,2,individual,107,katie_fallback,0.9
544348,https://wa.milesplit.com/meets/292101-nike-battle-for-the-509-2017/results/544348/formatted/,3,team,15,katie_fallback,0.9
544348,https://wa.milesplit.com/meets/292101-nike-battle-for-the-509-2017/results/544348/formatted/,4,individual,66,katie_fallback,0.9
544348,https://wa.milesplit.com/meets/292101-nike-battle-for-the-509-2017/results/544348/formatted/,5,team,9,katie_fallback,0.9
544349,https://wa.milesplit.com/meets/292101-nike-battle-for-the-509-2017/results/544349/formatted/,,no_tables,0,katie_fallback,0.6
544341,https://wa.milesplit.com/meets/285315-wenatchee-xc-invitational-2017/results/544341/formatted/,1,individual,235,katie_fallback,0.9
544341,https://wa.milesplit.com/meets/285315-wenatchee-xc-invitational-2017/results/544341/formatted/,2,team,16,katie_fallback,0.9
544341,https://wa.milesplit.com/meets/285315-wenatchee-xc-invitational-2017/results/544341/formatted/,3,individual,90,katie_fallback,0.9
544341,https://wa.milesplit.com/meets/285315-wenatchee-xc-invitational-2017/results/544341/formatted/,4,team,9,katie_fallback,0.9
544340,https://wa.milesplit.com/meets/285315-wenatchee-xc-invitational-2017/results/544340/formatted/,1,individual,169,katie_fallback,0.9
544340,https://wa.milesplit.com/meets/285315-wenatchee-xc-invitational-2017/results/544340/formatted/,2,team,25,katie_fallback,0.9
544340,https://wa.milesplit.com/meets/285315-wenatchee-xc-invitational-2017/results/544340/formatted/,3,individual,113,katie_fallback,0.9
544340,https://wa.milesplit.com/meets/285315-wenatchee-xc-invitational-2017/results/544340/formatted/,4,team,14,katie_fallback,0.9
542632,https://wa.milesplit.com/meets/284730-cbb9-league-meet-1-2017/results/542632/formatted/,1,individual,116,katie_fallback,0.9
542632,https://wa.milesplit.com/meets/284730-cbb9-league-meet-1-2017/results/542632/formatted/,2,team,7,katie_fallback,0.9
542632,https://wa.milesplit.com/meets/284730-cbb9-league-meet-1-2017/results/542632/formatted/,3,individual,33,katie_fallback,0.9
542632,https://wa.milesplit.com/meets/284730-cbb9-league-meet-1-2017/results/542632/formatted/,4,team,4,katie_fallback,0.9
542630,https://wa.milesplit.com/meets/284730-cbb9-league-meet-1-2017/results/542630/formatted/,1,individual,47,katie_fallback,0.9
542630,https://wa.milesplit.com/meets/284730-cbb9-league-meet-1-2017/results/542630/formatted/,2,team,7,katie_fallback,0.9
542630,https://wa.milesplit.com/meets/284730-cbb9-league-meet-1-2017/results/542630/formatted/,3,individual,47,katie_fallback,0.9
542630,https://wa.milesplit.com/meets/284730-cbb9-league-meet-1-2017/results/542630/formatted/,4,team,7,katie_fallback,0.9
542919,https://wa.milesplit.com/meets/285209-cwac-league-seot-prosser-2017/results/542919/formatted/,1,individual,45,katie_fallback,0.9
542919,https://wa.milesplit.com/meets/285209-cwac-league-seot-prosser-2017/results/542919/formatted/,2,team,3,katie_fallback,0.9
542919,https://wa.milesplit.com/meets/285209-cwac-league-seot-prosser-2017/results/542919/formatted/,3,individual,23,katie_fallback,0.9
542919,https://wa.milesplit.com/meets/285209-cwac-league-seot-prosser-2017/results/542919/formatted/,4,team,2,katie_fallback,0.9
542920,https://wa.milesplit.com/meets/285209-cwac-league-seot-prosser-2017/results/542920/formatted/,1,individual,21,katie_fallback,0.9
542920,https://wa.milesplit.com/meets/285209-cwac-league-seot-prosser-2017/results/542920/formatted/,2,team,3,katie_fallback,0.9
542920,https://wa.milesplit.com/meets/285209-cwac-league-seot-prosser-2017/results/542920/formatted/,3,individual,21,katie_fallback,0.9
542920,https://wa.milesplit.com/meets/285209-cwac-league-seot-prosser-2017/results/542920/formatted/,4,team,3,katie_fallback,0.9
542922,https://wa.milesplit.com/meets/285210-cwac-toppeast-valley-2017/results/542922/formatted/,1,individual,34,katie_fallback,0.9
542922,https://wa.milesplit.com/meets/285210-cwac-toppeast-valley-2017/results/542922/formatted/,2,team,4,katie_fallback,0.9
542924,https://wa.milesplit.com/meets/285210-cwac-toppeast-valley-2017/results/542924/formatted/,1,individual,28,katie_fallback,0.9
542924,https://wa.milesplit.com/meets/285210-cwac-toppeast-valley-2017/results/542924/formatted/,2,team,4,katie_fallback,0.9
542924,https://wa.milesplit.com/meets/285210-cwac-toppeast-valley-2017/results/542924/formatted/,3,individual,18,katie_fallback,0.9
542924,https://wa.milesplit.com/meets/285210-cwac-toppeast-valley-2017/results/542924/formatted/,4,team,2,katie_fallback,0.9
542929,https://wa.milesplit.com/meets/285215-foster-franklin-pierce-and-lindbergh-2017/results/542929/formatted/,1,individual,17,katie_fallback,0.9
542929,https://wa.milesplit.com/meets/285215-foster-franklin-pierce-and-lindbergh-2017/results/542929/formatted/,2,team,2,katie_fallback,0.9
542930,https://wa.milesplit.com/meets/285215-foster-franklin-pierce-and-lindbergh-2017/results/542930/formatted/,1,individual,25,katie_fallback,0.9
542930,https://wa.milesplit.com/meets/285215-foster-franklin-pierce-and-lindbergh-2017/results/542930/formatted/,2,team,3,katie_fallback,0.9
542930,https://wa.milesplit.com/meets/285215-foster-franklin-pierce-and-lindbergh-2017/results/542930/formatted/,3,individual,34,katie_fallback,0.9
542930,https://wa.milesplit.com/meets/285215-foster-franklin-pierce-and-lindbergh-2017/results/542930/formatted/,4,team,3,katie_fallback,0.9
542931,https://wa.milesplit.com/meets/291945-jackson-lynnwood-mount-vernon-snohomish-2017/results/542931/formatted/,,no_tables,0,katie_fallback,0.55
542932,https://wa.milesplit.com/meets/291945-jackson-lynnwood-mount-vernon-snohomish-2017/results/542932/formatted/,,no_tables,0,katie_fallback,0.55
542576,https://wa.milesplit.com/meets/291872-mariner-kamiak-monroe-2017/results/542576/formatted/,1,individual,38,katie_fallback,0.9
542576,https://wa.milesplit.com/meets/291872-mariner-kamiak-monroe-2017/results/542576/formatted/,2,team,3,katie_fallback,0.9
542578,https://wa.milesplit.com/meets/291872-mariner-kamiak-monroe-2017/results/542578/formatted/,1,individual,40,katie_fallback,0.9
542578,https://wa.milesplit.com/meets/291872-mariner-kamiak-monroe-2017/results/542578/formatted/,2,team,3,katie_fallback,0.9
542577,https://wa.milesplit.com/meets/291872-mariner-kamiak-monroe-2017/results/542577/formatted/,1,individual,28,katie_fallback,0.9
542577,https://wa.milesplit.com/meets/291872-mariner-kamiak-monroe-2017/results/542577/formatted/,2,team,3,katie_fallback,0.9
542601,https://wa.milesplit.com/meets/291879-tyee-v-eatonville-2017/results/542601/formatted/,1,individual,6,katie_fallback,0.9
542601,https://wa.milesplit.com/meets/291879-tyee-v-eatonville-2017/results/542601/formatted/,2,team,1,katie_fallback,0.9
542602,https://wa.milesplit.com/meets/291879-tyee-v-eatonville-2017/results/542602/formatted/,1,individual,9,katie_fallback,0.9
542602,https://wa.milesplit.com/meets/291879-tyee-v-eatonville-2017/results/542602/formatted/,2,team,1,katie_fallback,0.9
542600,https://wa.milesplit.com/meets/291879-tyee-v-eatonville-2017/results/542600/formatted/,1,individual,9,katie_fallback,0.9
542600,https://wa.milesplit.com/meets/291879-tyee-v-eatonville-2017/results/542600/formatted/,2,team,1,katie_fallback,0.9
542651,https://wa.milesplit.com/meets/285233-washington-evergreen-white-river-2017/results/542651/formatted/,1,individual,41,katie_fallback,0.9
542651,https://wa.milesplit.com/meets/285233-washington-evergreen-white-river-2017/results/542651/formatted/,2,team,3,katie_fallback,0.9
542650,https://wa.milesplit.com/meets/285233-washington-evergreen-white-river-2017/results/542650/formatted/,1,individual,20,katie_fallback,0.9
542650,https://wa.milesplit.com/meets/285233-washington-evergreen-white-river-2017/results/542650/formatted/,2,team,3,katie_fallback,0.9
542650,https://wa.milesplit.com/meets/285233-washington-evergreen-white-river-2017/results/542650/formatted/,3,individual,40,katie_fallback,0.9
542650,https://wa.milesplit.com/meets/285233-washington-evergreen-white-river-2017/results/542650/formatted/,4,team,2,katie_fallback,0.9
542283,https://wa.milesplit.com/meets/285104-arlington-everett-shorecrest-glacier-peak-2017/results/542283/formatted/,1,individual,9,katie_fallback,0.9
